Part	Section	Parser ID	Node ID	Question text	Data type	Checkboxes	Dropdown list	Condition	Review hints	Repetition group	Schema ID
A	12 - Drug Activity	a-12-1aa22c-0	2451	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address			
A	12 - Drug Activity	a-12-4c15e6-0	2453	City	text			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address			
A	12 - Drug Activity	a-12-11a694-0	2455	State or Territory	dropdown		STATE_OR_TERRITORY	for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address			
A	12 - Drug Activity	a-12-fdbc75-0	2457	ZIP Code	text			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address			
A	12 - Drug Activity	a-12-15ccd8-0	2459	Is this a U.S. military installation?	boolean			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address			
A	12 - Drug Activity	a-12-1a64cf-0	2463	What is the name of the U.S. military installation?	text			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address, U.S. Military Installation			
A	12 - Drug Activity	a-12-3a62da-0	2467	City	text			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Address not in U.S.			
A	12 - Drug Activity	a-12-8a0253-0	2469	Country	dropdown		COUNTRY	for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Address not in U.S.			
A	12 - Drug Activity	a-12-13604a-0	2471	Is this a U.S. military installation or U.S. diplomatic facility?	boolean			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Address not in U.S.			
A	12 - Drug Activity	a-12-132f37-0	2475	What is the name of the U.S. military installation or U.S. diplomatic facility?	text	Not Applicable (Text)		for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Address not in U.S. but U.S. Military Installation or U.S. Diplomatic Facility.			
A	12 - Drug Activity	a-12-b86c5a-0	2478	What is the APO/FPO/DPO ZIP Code?	text			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Address not in U.S. but U.S. Military Installation or U.S. Diplomatic Facility.			
A	12 - Drug Activity	a-12-1f8040-0	2481	Did you complete this counseling or treatment?	boolean			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Completed Question			
A	12 - Drug Activity	a-12-1d4149-0	2485	Why was treatment not completed?	text			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Not Completed.			
A	12 - Drug Activity	a-12-188210-0	2486	What is the current status of your counseling or treatment?	text			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Not Completed.			
A	12 - Drug Activity	a-12-18ad1c-0	2490	Do you have another instance where you were ordered to get counseling or treatment as a result of your illegal use of drugs, controlled substances (excluding marijuana or cannabis derivatives), or misuse of prescription drugs in the past five years or since the age of 16 (if you are under 21) to report?	boolean			for Affirmative Answer to Ordered to Counseling/Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Another Instance			
A	12 - Drug Activity	a-12-19a599-0	2494	Have you voluntarily been to counseling or treatment as a result of your illegal use of drugs or controlled substances (excluding marijuana or cannabis derivatives), or your misuse of prescription drug in the past five years or since the age of 16 (if you are under 21)?	boolean						
A	12 - Drug Activity	a-12-4f25b4-0	2498	Was this voluntary counseling based on advice or a recommendation from one or more of the following? (Select all that apply.)	dropdown			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Who Recommended.			
A	12 - Drug Activity	a-12-fab6eb-0	2501	Please explain.	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Explanation on who recommended.			
A	12 - Drug Activity	a-12-17288c-0	2504	Is or was your counseling or treatment a result of your intentional misuse of prescription drugs?	boolean			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Intentional Misuse of Prescription Drugs.			
A	12 - Drug Activity	a-12-40e7a8-0	2508	What is the name of the prescription drug? (List all, if more than one.)	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Affirmative to Prescription.			
A	12 - Drug Activity	a-12-cbdbda-0	2511	Is or was your counseling or treatment a result of your illegal use of drugs or controlled substances?	boolean			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Illegal Use of Drugs/Controlled Substance.			
A	12 - Drug Activity	a-12-10c10d-0	2515	What is the type of drug or controlled substance? (Select all that apply.)	dropdown			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Type of Drug or Controlled Substance.			
A	12 - Drug Activity	a-12-26f2f7-0	2518	Please explain.	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Explanation for Selection of “Other” in Drug Type Dropdown Menu.			
A	12 - Drug Activity	a-12-1f0421-0	2521	When did you get this counseling or treatment?	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Treatment Provider Details.			
A	12 - Drug Activity	a-12-15b6b1-0	2523	From	month	Estimated		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Treatment Provider Details.			
A	12 - Drug Activity	a-12-1efc02-0	2526	To	month	Estimated|Present		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Treatment Provider Details.			
A	12 - Drug Activity	a-12-808a53-0	2530	Who is or was your counselor or treatment provider?	text	I Don't Know		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Treatment Provider Details.			
A	12 - Drug Activity	a-12-1052ae-0	2533	Last Name	text	Letter(s) Only		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Treatment Provider Details.			
A	12 - Drug Activity	a-12-15f364-0	2536	First Name	text	Letter(s) Only		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Treatment Provider Details.			
A	12 - Drug Activity	a-12-9f998f-0	2539	Suffix	dropdown	None		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Treatment Provider Details.			
A	12 - Drug Activity	a-12-fea9c5-0	2542	What is the name of their practice?	text	I Don't Know		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Treatment Provider Details.			
A	12 - Drug Activity	a-12-106254-0	2545	Does your counselor or treatment provider still practice?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Treatment Provider Details.			
A	12 - Drug Activity	a-12-19a220-0	2550	What is their phone number? (You may list more than one.)	phone_number_and_type	I Don't Know		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Phone Number	extra_chunks		
A	12 - Drug Activity	a-12-6a61c2-0	2555	What is their email address? (You may list more than one.)	email_and_type	I Don't Know		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Email			
A	12 - Drug Activity	a-12-9ef401-0	2559	Is your counselor, treatment provider, or the practice in the U.S.?	boolean			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Practice in U.S. Question.			
A	12 - Drug Activity	a-12-869113-0	2564	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address.			
A	12 - Drug Activity	a-12-13208a-0	2566	City	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address.			
A	12 - Drug Activity	a-12-1f0f93-0	2568	State or Territory	dropdown		STATE_OR_TERRITORY	for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address.			
A	12 - Drug Activity	a-12-4d9607-0	2570	ZIP Code	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address.			
A	12 - Drug Activity	a-12-1a9840-0	2572	Is this a U.S. military installation?	boolean			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address.			
A	12 - Drug Activity	a-12-13ea37-0	2576	What is the name of the U.S. military installation?	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider U.S. Address and Military Installation			
A	12 - Drug Activity	a-12-1dbdf4-0	2582	City	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Non-U.S. Address			
A	12 - Drug Activity	a-12-170000-0	2584	Country	dropdown		COUNTRY	for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Non-U.S. Address			
A	12 - Drug Activity	a-12-431384-0	2586	Is this a U.S. military installation or U.S. diplomatic facility?	boolean			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Non-U.S. Address			
A	12 - Drug Activity	a-12-1289f9-0	2590	What is the name of the U.S. military installation or U.S. diplomatic facility?	text	Not Applicable (Text)		for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Non-U.S. Address, U.S. Military Installation or U.S. Diplomatic Facility.			
A	12 - Drug Activity	a-12-1d42d8-0	2593	What is the APO/FPO/DPO ZIP Code?	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Provider Non-U.S. Address, U.S. Military Installation or U.S. Diplomatic Facility.			
A	12 - Drug Activity	a-12-1dd56f-0	2596	Did you complete this counseling or treatment?	boolean			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Completed Question.			
A	12 - Drug Activity	a-12-f4f917-0	2600	What is the current status of your counseling or treatment?	text			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Not Completed.			
A	12 - Drug Activity	a-12-121755-0	2603	Do you have another instance where you voluntarily went to counseling or treatment as a result of your illegal use of drugs, controlled substances, or misuse of prescription drugs in the past five years or since the age of 16 (if you are under 21) to report?	boolean			for Affirmative Answer to Voluntary Treatment because of Illegal Drug Use or Misuse of Prescription Drugs in the Past Five Years. Another Instance to Report.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-17cfcc-0	2608	Have you used marijuana or a cannabis derivative in the last 90 days?	boolean						
A	13 - Marijuana and Cannabis Derivative Use	a-13-1bb8f0-0	2612	When, within the last five years, was the first time you used marijuana or a cannabis derivative?	month	Estimated		for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. Dates, Frequency, Circumstances, or used while in National Security Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-7d1b42-0	2615	When, within the last five years, was the most recent time you used marijuana or a cannabis derivative?	month	Estimated		for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. Dates, Frequency, Circumstances, or used while in National Security Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-1a5062-0	2618	How often have you used marijuana or a cannabis derivative in the last five years?	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. Dates, Frequency, Circumstances, or used while in National Security Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-197c3a-0	2620	What were the circumstances surrounding your use of marijuana or a cannabis derivative?	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. Dates, Frequency, Circumstances, or used while in National Security Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-15a7d8-0	2622	Did you use marijuana or a cannabis derivative while in a national security position in the last 90 days? (A national security position is defined as any position in a department or agency, where the occupant of which could bring about, by virtue of the nature position, a material adverse effect on the national security regardless of whether the occupant has access to classified information and regardless of whether the occupant is an employee, military service member, or contractor.)	boolean			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. Dates, Frequency, Circumstances, or used while in National Security Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-84de9a-0	2626	Please explain. (Include when and how many times you used marijuana or a cannabis derivative while in a national security position.)	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. Explanation.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-48a989-0	2629	Did you use marijuana or a cannabis derivative while employed in a criminal justice or public safety position in the last 90 days? ("While employed" does not necessarily mean your use was "on the clock” or “on duty".)	boolean			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. While in Criminal Justice/Public Safety Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-13389f-0	2633	What criminal justice or public safety position were you in?	dropdown			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. While in Criminal Justice/Public Safety Position. Type of Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-f237f8-0	2635	Please explain. (Include when and how many times you used marijuana or a cannabis derivative while employed in a criminal justice or public safety position.)	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. While in Criminal Justice/Public Safety Position. Type of Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-950c02-0	2638	Have you ever used marijuana or a cannabis derivative while in a national security position? (Answer "No" if this occurred in the past 90 days and you listed it above.)	boolean						
A	13 - Marijuana and Cannabis Derivative Use	a-13-8a600a-0	2642	When was the first time you used marijuana or a cannabis derivative while in a national security position?	month	Estimated		for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. While in National Security Position. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-11f4bf-0	2645	When was the most recent time you used marijuana or a cannabis derivative while in a national security position?	month	Estimated		for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. While in National Security Position. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-15a9a2-0	2648	How often did you use marijuana or a cannabis derivative while in a national security position?	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. While in National Security Position. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-1cf920-0	2650	How many times did you use marijuana or a cannabis derivative while in this national security position?	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. While in National Security Position. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-189a96-0	2652	What were the circumstances surrounding your use of marijuana or a cannabis derivative while in a national security position?	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. While in National Security Position. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-83cea1-0	2654	Do you have another instance of using marijuana or a cannabis derivative while in a national security position to report?	boolean			for Affirmative Answer to Marijuana/Cannabis Derivative Use in the Last 90 Days. While in National Security Position. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-1a7497-0	2658	Have you ever used marijuana or a cannabis derivative while employed in a criminal justice or public safety position? ("While employed" does not necessarily mean your use was "on the clock” or “on duty".) (Answer "No" if this occurred in the past 90 days and you listed it above.)	boolean						
A	13 - Marijuana and Cannabis Derivative Use	a-13-f1faea-0	2662	When was the first time you used marijuana or a cannabis derivative while in a criminal justice or public safety position?	month	Estimated		for Affirmative Answer to Marijuana/Cannabis Derivative Use While Employed in Criminal Justice/Public Safety Position Not Already listed. Dates, Frequency, Circumstances. Another Instance to Report.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-122800-0	2665	When was the last time you used marijuana or a cannabis derivative while in a criminal justice or public safety position?	month	Estimated		for Affirmative Answer to Marijuana/Cannabis Derivative Use While Employed in Criminal Justice/Public Safety Position Not Already listed. Dates, Frequency, Circumstances. Another Instance to Report.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-63bec3-0	2668	How often did you use marijuana or a cannabis derivative while in a criminal justice or public safety position?	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use While Employed in Criminal Justice/Public Safety Position Not Already listed. Dates, Frequency, Circumstances. Another Instance to Report.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-c37d25-0	2670	How many times did you use marijuana or a cannabis derivative while in a criminal justice or public safety position?	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use While Employed in Criminal Justice/Public Safety Position Not Already listed. Dates, Frequency, Circumstances. Another Instance to Report.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-eaf834-0	2672	What criminal justice or public safety position were you in when you used marijuana or a cannabis derivative?	dropdown			for Affirmative Answer to Marijuana/Cannabis Derivative Use While Employed in Criminal Justice/Public Safety Position Not Already listed. Dates, Frequency, Circumstances. Another Instance to Report.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-10f6c9-0	2674	What were the circumstances surrounding your use of marijuana or a cannabis derivative while in this criminal justice or public safety position?	text			for Affirmative Answer to Marijuana/Cannabis Derivative Use While Employed in Criminal Justice/Public Safety Position Not Already listed. Dates, Frequency, Circumstances. Another Instance to Report.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-157f9d-0	2676	Do you have another instance of using marijuana or a cannabis derivative while in a criminal justice or public safety position to report?	boolean			for Affirmative Answer to Marijuana/Cannabis Derivative Use While Employed in Criminal Justice/Public Safety Position Not Already listed. Dates, Frequency, Circumstances. Another Instance to Report.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-1d0520-0	2680	Do you intend to use marijuana or a cannabis derivative in the future if you are selected for employment in a criminal justice, public safety, or national security position?	boolean			for Affirmative Answer to Marijuana/Cannabis Use in the last 90 days. Future Intent in Criminal Justice, Public Safety, or National Security Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-5cebfd-0	2684	Why?	text			for Affirmative Answer to Marijuana/Cannabis Use in the last 90 days. Explain Future Intent to Use In Criminal Justice, Public Safety, or National Security Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-1522ac-0	2687	Why?	text			for Affirmative Answer to Marijuana/Cannabis Use in the last 90 days. Explain Future Intent to Not Use in Criminal Justice, Public Safety, or National Security Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-b0c18e-0	2690	Do you intend to use marijuana or a cannabis derivative in the future while occupying any position working for or on behalf of the federal government?	boolean			for Affirmative Answer to Marijuana/Cannabis Use in the last 90 days. Future Intent to Use in Other Position.	complex_html_parsing		
A	13 - Marijuana and Cannabis Derivative Use	a-13-e45ad1-0	2695	Why?	text			for Affirmative Answer to Marijuana/Cannabis Use in the last 90 days. Explain Future Intent to Use in Other Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-1bb98d-0	2697	Why?	text			for Affirmative Answer to Marijuana/Cannabis Use in the last 90 days. Explain Future Intent to Not Use in Other Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-19a5f9-0	2699	In the past five years, have you been involved in the illegal manufacture, cultivation, trafficking, production, transfer, shipping, receiving, or sale of marijuana or a cannabis derivative?	boolean						
A	13 - Marijuana and Cannabis Derivative Use	a-13-17ff5b-0	2703	When was the approximate start date of your involvement in the described activity?	month	Estimated		for Affirmative Answer to involved in Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-19b63c-0	2706	When was the approximate end date of your involvement in the described activity?	month	Estimated		for Affirmative Answer to involved in Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-d1d33e-0	2709	How many times did you illegally manufacture, cultivate, traffic, produce, transfer, ship, receive, or sell marijuana or a cannabis derivative?	text			for Affirmative Answer to involved in Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-ebd772-0	2711	Describe the circumstances of your involvement in the described activity?	text			for Affirmative Answer to involved in Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-13b864-0	2713	Did you illegally manufacture, cultivate, traffic, produce, transfer, ship, receive, or sell marijuana or a cannabis derivative while in a national security position?	boolean			for Affirmative Answer to involved in Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-db2c1e-0	2714	Do you have another instance of having been involved in the illegal manufacture, cultivation, trafficking, production, transfer, shipping, receiving, or sale of marijuana or cannabis derivative?	boolean			for Affirmative Answer to involved in Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years. Dates, Frequency, Circumstances.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-108365-0	2720	Please explain. (Include when and how many times you illegally manufactured, cultivated, trafficked, produced, transferred, shipped, received, or sold this drug or controlled substance while in a national security position.)	text			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years While in a National Security Position. Explanation.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-2c2c67-0	2723	Did you illegally manufacture, cultivate, traffic, produce, transfer, ship, receive, or sell marijuana or a cannabis derivative while employed in a criminal justice or public safety position? ("While employed" does not necessarily mean your use was "on the clock” or “on duty".)	boolean			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years. While in a Criminal Justice/Public Safety Position.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-e699d8-0	2727	What criminal justice or public safety position were you in?	dropdown			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years. While in a Criminal Justice/Public Safety Position. Type of Position and Explanation.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-edfdc4-0	2729	Please explain. (Include when and how many times you illegally manufactured, cultivated, trafficked, produced, transferred, shipped, received, or sold marijuana or a cannabis derivative while employed in a criminal justice or public safety position.)	text			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc. in Past Five Years. While in a Criminal Justice/Public Safety Position. Type of Position and Explanation.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-19d726-0	2732	Do you intend to illegally manufacture, cultivate, traffic, produce, transfer, ship, receive, or sell marijuana or a cannabis derivative in the future if you are selected for employment in a criminal justice, public safety, or national security position?	boolean			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc., in the Past Five Years While in Criminal Justice, Public Safety, or National Security Position. Future Intent.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-141503-0	2736	Why?	text			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc., in the Past Five Years While in Criminal Justice, Public Safety, or National Security Position. Affirmative to Future Intent.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-60a327-0	2739	Why?	text			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc., in the Past Five Years While in Criminal Justice, Public Safety, or National Security Position Negative to Future Intent			
A	13 - Marijuana and Cannabis Derivative Use	a-13-1bd419-0	2742	Do you intend to illegally manufacture, cultivate, traffic, produce, transfer, ship, receive, or sell marijuana or a cannabis derivative in the future while occupying any position working for or on behalf of the federal government?	boolean			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc., in the Past Five Years While in Any Position. Future Intent.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-5d5460-0	2746	Why?	text			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc., in the Past Five Years While in Any Position. Affirmative to Future Intent.			
A	13 - Marijuana and Cannabis Derivative Use	a-13-f5e394-0	2749	Why?	text			for Affirmative Answer to involved in the Illegal Manufacture, Cultivation, Trafficking, etc., in the Past Five Years While in in Any Position. Negative to Future Intent			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-18f6a1-0	2757	In the last five years, has the U.S. Government investigated your background as part of the personnel vetting process, such as for your suitability or fitness for employment, your eligibility for a PIV credential, or for a national security position or security clearance?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW				
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-1521b8-0	2762	Which federal agency investigated your background?	dropdown			for Personnel Vetting Investigation. Agency.			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-162506-0	2765	Please explain.	text			for Personnel Vetting Investigation. Explanation for Selection of “Other” in Dropdown Menu for Agency.			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-112eba-0	2768	Do you have another investigation to report within the last five years?	boolean			for Personnel Vetting Investigation. Another Investigation.			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-18c003-0	2772	Has the U.S. Government ever granted you a security clearance?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW				
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-848b77-0	2777	Which federal agency granted you this security clearance?	dropdown			for Cleared, Agency that Granted Clearance.			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-4e9a51-0	2780	Please explain.	text			for Cleared, Agency Other.			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-8ef7e5-0	2783	Do you have another security clearance to report?	boolean			for Cleared, Additional Question.			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-4c9d8a-0	2787	Has the U.S. Government ever suspended your security clearance or your eligibility to occupy a sensitive position?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW				
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-13ef3b-0	2792	What federal agency suspended your security clearance or your eligibility to occupy a sensitive position?	dropdown			for Clearance or Eligibility Suspended.			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-139cce-0	2795	Please explain.	text			for Clearance or Eligibility Suspended, Agency Other.			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-1d405f-0	2798	When did this federal agency suspend your security clearance or your eligibility to occupy a sensitive position?	month	Estimated|I Don't Know		for Clearance or Eligibility Suspended, Additional Details.			
A	14 - U.S. Personnel Vetting Investigations, Security Clearances, and Federal Debarments	a-14-1a4236-0	2802	Why did this federal agency suspend your security clearance or your eligibility to occupy a sensitive position?	text			for Clearance or Eligibility Suspended, Additional Details.			
