Part	Section	Parser ID	Node ID	Question text	Data type	Checkboxes	Dropdown list	Condition	Review hints	Repetition group	Schema ID
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1d093e-0	1115	What type of compensation did you receive? (Include the monetary value of this compensation in U.S. dollars, if applicable.)	text			for Affirmative Answer for Advised, Supported, or Consulted for Foreign-owned Business or Foreign Organization in Past Five Years. Explanation for Type of Compensation.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-c976aa-0	1118	Do you have another instance in which you advised, supported, or consulted for a foreign-owned business or foreign organization in the past five years? (Answer “No” if your advice, support, or consultation was part of U.S. military or government business.)	boolean			for Affirmative Answer for Advised, Supported, or Consulted for Foreign-owned Business or Foreign Organization in Past Five Years. Another Instance to Report.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-169a45-0	1122	Has a foreign government official asked you or any of your family members listed below for advice or to be a consultant (paid or unpaid; formally or informally) in the past five years?	boolean						
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1f58fc-0	1131	Who was asked by a foreign government official for advice or to be a consultant (paid or unpaid; formally or informally) in the past five years? (If more than one, select one. There will be an opportunity to input multiple entries.)	dropdown			for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Whom.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-149f68-0	1135	Last Name	text			for Affirmative Answer to Individual [Only ask name for all except selection of “myself”] or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Family Member Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-103d37-0	1137	First Name	text	Letter(s) Only		for Affirmative Answer to Individual [Only ask name for all except selection of “myself”] or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Family Member Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-efa0e0-0	1140	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer to Individual [Only ask name for all except selection of “myself”] or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Family Member Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-99ff18-0	1144	Suffix	dropdown			for Affirmative Answer to Individual [Only ask name for all except selection of “myself”] or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Family Member Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-11a5b9-0	1148	Last Name	text	Letter(s) Only		for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Details.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-3fdac2-0	1151	First Name	text	Letter(s) Only		for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Details.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1bd77d-0	1154	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Details.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1f8f59-0	1158	Suffix	dropdown			for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Details.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1aa117-0	1160	Which foreign government is or was this foreign government official associated with?	text			for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Details.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1f26d3-0	1162	What is the name of the foreign government agency this foreign government official is or was associated with?	text			for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Details.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-e5afc6-0	1165	What were the circumstances? (Include what the foreign government official wanted advice or consultation on, where they asked for it, and any other important details.)	text			for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Circumstances and Date.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-115a5b-0	1167	When did this foreign government official ask for this advice or consultation?	month	Estimated		for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Circumstances and Date.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1073a3-0	1171	Do you have another instance in which a foreign government official asked you or a family member listed below for advice or to be a consultant (paid or unpaid; formally or informally) in the past five years?	boolean			for Affirmative Answer to Individual or Family Members Being Asked by a Foreign Government for Advice or to be Consultant in Past Five Years. Another Instance to Report.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-a85842-0	1180	Has a foreign national offered you a job, asked you to consider working for them, or asked you to be a business consultant in the past five years?	boolean						
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1f1f5a-0	1185	Last Name	text	Letter(s) Only		for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Name and Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-10d15e-0	1188	First Name	text	Letter(s) Only		for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Name and Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-adff5d-0	1191	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Name and Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-16de94-0	1195	Suffix	dropdown			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Name and Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1fcfd3-0	1197	What type of work does or did this foreign national want you to do? (Provide details about the specific job, business proposition, or consulting work.)	text			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Name and Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1fd9f8-0	1199	When did this foreign national make this offer or request?	month	Estimated		for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Name and Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-8d2ee2-0	1203	Was this offer or request made to you in the U.S.?	boolean			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Location of Job Offer.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1515a8-0	1208	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Job Offer Location in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-4b6f0c-0	1210	City	text			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Job Offer Location in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-15fa6d-0	1212	State or Territory	dropdown		STATE_OR_TERRITORY	for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Job Offer Location in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-2f2152-0	1214	ZIP Code	text			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Job Offer Location in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-3c3a5d-0	1218	City	text			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Job Offer Location Not in the U.S. Location.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1371ad-0	1220	Country	dropdown		COUNTRY	for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Job Offer Location Not in the U.S. Location.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1364b6-0	1223	Did you accept the offer or request?	boolean			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Acceptance of Job Offer Question.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-17c3ef-0	1227	When did you accept this offer or request?	month	Estimated		for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Acceptance Details.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-310a7a-0	1230	Did you perform any services or work since accepting this offer or request?	boolean			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Acceptance Details.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-e1bb8b-0	1235	From	month	Estimated		for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Performance Dates and Compensation Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-9b43a6-0	1238	To	month	Estimated|Present		for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Performance Dates and Compensation Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-fdd5f2-0	1242	What compensation did you receive for these services or work? (If monetary, provide the amount in U.S. dollars.)	text			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Performance Dates and Compensation Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-19c8c6-0	1243	Do you have any ongoing obligations to this	text			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Performance Dates and Compensation Information.	no_secondary_chunks		
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-83f8e4-0	1244	foreign national?	boolean			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Performance Dates and Compensation Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-3cd982-0	1245	Please explain	text			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Performance Dates and Compensation Information.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1f5da2-0	1251	Please explain.	text			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Explanation for Not Accepting Offer.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-11cb10-0	1254	Do you have another instance in which a foreign national offered you a job, asked you to consider working for them, or asked you to be a business consultant in the past five years?	boolean			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Another Instance to Report.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1bc30d-0	1258	Have you had any business venture with a foreign national in the past five years that you did not report above? (Examples of business ventures include owning or co-owning a business, serving as a business consultant, or providing financial support.)	boolean			for Affirmative Answer for Job Offer from a Foreign National in the Past Five Years. Another Instance to Report.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-bd149e-0	1263	Last Name	text	Letter(s) Only		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Name or Foreign National.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-3e9458-0	1266	First Name	text	Letter(s) Only		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Name or Foreign National.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1c15b7-0	1269	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Name or Foreign National.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-6aedf9-0	1273	Suffix	dropdown			for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Name or Foreign National.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-8a8bb3-0	1275	Does this foreign national currently live in the U.S.?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Name or Foreign National.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-ea3b88-0	1280	Where do they live?	checkboxes	I Don't Know		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Location of Foreign National in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-8fb23e-0	1282	Street (include Apt #, Unit #, or Suite #, if applicable)	text	I Don't Know		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Location of Foreign National in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-66f467-0	1285	City	text	I Don't Know		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Location of Foreign National in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-19df53-0	1288	State or Territory	dropdown		STATE_OR_TERRITORY	for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Location of Foreign National in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-da7c39-0	1290	ZIP Code	text	I Don't Know		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Location of Foreign National in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-cd414d-0	1294	Where do they live?	checkboxes	I Don't Know		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Location of Foreign National Not in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-3b679a-0	1297	City	text	I Don't Know		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Location of Foreign National Not in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-24aa60-0	1300	Country	dropdown		COUNTRY	for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Location of Foreign National Not in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-b39281-0	1303	Provide country(ies) of citizenship for this foreign national. (Select all that apply.)	dropdown	I Don't Know		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Foreign National Country of Citizenship and Type of Relationship.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-9a71da-0	1306	What is your relationship with this foreign national?	dropdown			for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Foreign National Country of Citizenship and Type of Relationship.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-10415f-0	1309	Please explain.	text			for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Explanation for Selection of “Other” in Dropdown Menu for Type of Relationship.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1a30c0-0	1312	What is or was this business venture? (Describe the business venture, what service does it or did it provide, and any other important details.)	text			for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Details of Business Venture with Foreign National.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-b3c2a2-0	1315	From	month	Estimated		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Details of Business Venture with Foreign National.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-275db7-0	1318	To	month	Estimated|Present		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Details of Business Venture with Foreign National.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-77d5f6-0	1322	What is or was your role in this business venture?	dropdown			for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Details of Business Venture with Foreign National.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-aea97b-0	1325	Please explain.	text			for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Explanation for Selection of “Other” in Type of Role Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1e0c80-0	1328	How much financial support (in U.S. dollars) did you provide?	text	Estimated		for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Financial Support Provided.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-d0c414-0	1332	What type of compensation did you receive for your service? (If monetary, provide the amount in U.S. dollars.)	text			for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Type of Compensation Received.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-c30078-0	1335	Do you have another business venture with a foreign national in the past five years that you haven't reported above? (Examples of business ventures include owning or co-owning a business, serving as a business consultant, or providing financial support.)	boolean			for Affirmative Answer to Business Venture with Foreign National in the Past Five Years Not Previously Reported. Another Instance to Report.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1a9922-0	1339	Have you or any of your immediate family members had contact with a foreign government agency or its representatives in the past five years? (Report contact regardless if it was inside or outside of the U.S. Answer “No” if the contact was for a visa application; during a routine border crossing while traveling on a U.S. passport; or, while performing official U.S. Government business or military duty.)	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW				
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-12b342-0	1344	Who had contact with a foreign government agency or its representatives? (If more than one, select one. There will be an opportunity to input multiple entries.)	dropdown			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Identify Individual with Contact.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-5931db-0	1348	Last Name	text	Letter(s) Only		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Name of Family Member.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-194459-0	1351	First Name	text	Letter(s) Only		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Name of Family Member.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-791b08-0	1354	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Name of Family Member.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-185040-0	1358	Suffix	dropdown			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Name of Family Member.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-8e79e1-0	1361	What country is the foreign government agency or its representatives associated with?	dropdown			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Country and Type of Foreign Government Entity.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1fd424-0	1363	What type of foreign government agency is this?	dropdown			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Country and Type of Foreign Government Entity.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-33fc0e-0	1366	Please explain. [ Text ]	text			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for Type of Foreign Government Entity.	no_secondary_chunks, bracket_in_text		
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-155b63-0	1368	What is the name of the foreign government agency? (Do not use acronyms or abbreviations.)	text	I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for Type of Foreign Government Entity.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1405fb-0	1371	Why did you or this family member have contact with this foreign government agency or its representatives?	text			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for Type of Foreign Government Entity.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-4a8c7e-0	1373	What is the name of the representative from this foreign government agency you or this family member had contact with?	text	I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for Type of Foreign Government Entity.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1319a4-0	1376	Last Name	text	Letter(s) Only|I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for Type of Foreign Government Entity.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1fc8ee-0	1380	First Name	text	Letter(s) Only|I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for Type of Foreign Government Entity.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1f50f9-0	1384	When was the last time you or this family member had contact with this foreign government agency or its representatives?	month	Estimated		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for Type of Foreign Government Entity.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-fb8162-0	1388	Did this contact take place in the U.S.?	boolean			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Location of Last Contact.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-f2ef79-0	1392	Where did this contact take place?	checkboxes	I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Last Contact Location in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-15ad5c-0	1394	Street (include Apt #, Unit #, or Suite #, if applicable)	text	I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Last Contact Location in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-11448c-0	1397	City	text	I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Last Contact Location in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1a1a03-0	1400	State or Territory	dropdown		STATE_OR_TERRITORY	for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Last Contact Location in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-11dc76-0	1402	ZIP Code	text	I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Last Contact Location in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1c4738-0	1406	Where did this contact take place?	checkboxes	I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Last Contact Location Not in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-55cd48-0	1409	City	text	I Don't Know		for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Last Contact Location Not in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-16bb1d-0	1412	Country	dropdown		COUNTRY	for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Last Contact Location Not in the U.S.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-3509ae-0	1415	Do you or an immediate family member have future plans to contact a foreign government agency or its representatives?	boolean			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Future Plans for Contact with Foreign Government Agency of Representative.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-e34237-0	1419	Do you have another instance in which you or an immediate family member had contact with a foreign government agency or its representatives in the past five years? (Report regardless if contact was inside or outside of the U.S. Answer “No” if the contact was for a visa application; during a routine border crossing while traveling on a U.S. passport; or, while performing official U.S. Government business or military duty.)	boolean			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Another Instance to Report.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-9fd633-0	1423	Please explain.	text			for Affirmative Answer for Individual or Immediate Family Member Having Contact with Foreign Government Agency or Representative in the Past Five Years. Explanation for Future Plans to Contact with Foreign Government Agency of Representative.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1ea64e-0	1426	Have you sponsored a foreign national to the U.S. in the past five years? (For example, as a student, for work, or for permanent residence.)	boolean						
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-2d2600-0	1430	Why did you sponsor this foreign national?	dropdown			for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Reason for Sponsoring.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-16b50c-0	1433	Please explain.	text			for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-105e70-0	1437	Last Name	text	Letter(s) Only		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-6de93c-0	1440	First Name	text	Letter(s) Only		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1fcf3a-0	1443	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-e61170-0	1447	Suffix	dropdown			for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-121d0a-0	1449	What is their date of birth?	month	Estimated|I Don't Know		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-c310f7-0	1454	City	text			for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1e6a6d-0	1456	Country	dropdown		COUNTRY	for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-12353d-0	1458	Provide country(ies) of citizenship for this person. (Select all that apply.)	dropdown			for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-14f928-0	1461	From	month	Estimated		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-13e49d-0	1464	To	month	Estimated|Present		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-29a32b-0	1468	Is this foreign national currently living in the U.S.?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Explanation for Selection of “Other” in Reason for Sponsoring Dropdown Menu.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-7a5c6d-0	1473	Where do they live?	checkboxes	I Don't Know		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Sponsored Foreign National Lives in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-1da89e-0	1475	Street (include Apt #, Unit #, or Suite #, if applicable)	text	I Don't Know		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Sponsored Foreign National Lives in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-7c5a8a-0	1478	City	text	I Don't Know		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Sponsored Foreign National Lives in the U.S. Address.			
C	27 - Foreign Business Affairs and Foreign Government Activities	c-27-17116c-0	1481	ZIP Code	text	I Don't Know		for Affirmative Answer for Sponsored Foreign National to the U.S. in Past Five Years. Sponsored Foreign National Lives in the U.S. Address.			
