Part	Section	Parser ID	Node ID	Question text	Data type	Checkboxes	Dropdown list	Condition	Review hints	Repetition group	Schema ID
B	20 - Relationship Status	b-20-719e60-0	1046	What is their phone number?	ctry|num|ext|type	I Don't Know		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Phone Number	extra_chunks		
B	20 - Relationship Status	b-20-198255-0	1051	What is their email address? (You may list more than one.)	email_and_type	I Don't Know		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Email Addresses			
B	20 - Relationship Status	b-20-514259-0	1055	When did you enter this civil marriage, civil union, domestic partnership, or common law marriage?	mm/dd/yyyy	Estimated		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Union Dates & Location.			
B	20 - Relationship Status	b-20-a19329-0	1058	Did you enter this civil marriage, civil union, domestic partnership, or common law marriage while in the U.S.?	boolean			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Union Dates & Location.			
B	20 - Relationship Status	b-20-1afe02-0	1063	City	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Entered Union in the U.S. Location.			
B	20 - Relationship Status	b-20-c20748-0	1065	County Or County Equivalent	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Entered Union in the U.S. Location.			
B	20 - Relationship Status	b-20-1fa135-0	1067	State or Territory	dropdown		STATE_OR_TERRITORY	Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Entered Union in the U.S. Location.			
B	20 - Relationship Status	b-20-1c5bc8-0	1071	City	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Entered Union Not in the U.S. Location.			
B	20 - Relationship Status	b-20-1529a6-0	1073	Country	dropdown		COUNTRY	Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Entered Union Not in the U.S. Location.			
B	20 - Relationship Status	b-20-197fa1-0	1076	What is the date of your divorce, dissolution, or annulment?	mm/dd/yyyy	Estimated		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Divorced/Annulled Dates and Last Known Address.			
B	20 - Relationship Status	b-20-1c2d2d-0	1079	Is this person's last known address in the U.S?	boolean			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Divorced/Annulled Dates and Last Known Address.			
B	20 - Relationship Status	b-20-19e43a-0	1083	What is the address?	checkboxes	I Don't Know		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address in the U.S. Address Information.			
B	20 - Relationship Status	b-20-850bef-0	1085	Street (include Apt #, Unit #, or Suite #, if applicable)	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address in the U.S. Address Information.			
B	20 - Relationship Status	b-20-194bfb-0	1087	City	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address in the U.S. Address Information.			
B	20 - Relationship Status	b-20-126726-0	1089	State or Territory	dropdown		STATE_OR_TERRITORY	Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address in the U.S. Address Information.			
B	20 - Relationship Status	b-20-16c33d-0	1091	ZIP Code	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address in the U.S. Address Information.			
B	20 - Relationship Status	b-20-e1b2a8-0	1093	Is this a U.S. military installation?	boolean			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address in the U.S. Address Information.			
B	20 - Relationship Status	b-20-18f837-0	1097	What is the name of the U.S. military installation?	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address on Military Installation			
B	20 - Relationship Status	b-20-6edfe4-0	1100	Where do they live?	checkboxes	I Don't Know		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address Not in the US			
B	20 - Relationship Status	b-20-224559-0	1103	City	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address Not in the US			
B	20 - Relationship Status	b-20-577628-0	1105	Country	dropdown		COUNTRY	Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address Not in the US			
B	20 - Relationship Status	b-20-154bf6-0	1107	Is this a U.S. military installation or U.S. diplomatic facility?	boolean			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address Not in the US			
B	20 - Relationship Status	b-20-1d58b7-0	1111	What is the name of the U.S. military installation or U.S. diplomatic facility?	text	Not Applicable		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address on Military Installation			
B	20 - Relationship Status	b-20-1a62a1-0	1114	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Alive. Last Known Address on Military Installation			
B	20 - Relationship Status	b-20-1b1963-0	1118	Last Name	text	Letter(s) Only		Affirmative Spouse or Partner. Relationship Status as Widowed. Details Questions			
B	20 - Relationship Status	b-20-1f36d2-0	1121	First Name	text	Letter(s) Only		Affirmative Spouse or Partner. Relationship Status as Widowed. Details Questions			
B	20 - Relationship Status	b-20-bb7b89-0	1124	Middle Name	text	Letter(s) Only|No Middle Name		Affirmative Spouse or Partner. Relationship Status as Widowed. Details Questions			
B	20 - Relationship Status	b-20-772829-0	1128	Suffix	dropdown	None		Affirmative Spouse or Partner. Relationship Status as Widowed. Details Questions			
B	20 - Relationship Status	b-20-135bf2-0	1131	When did they die?	mm/dd/yyyy	Estimated		Affirmative Spouse or Partner. Relationship Status as Widowed. Details Questions			
B	20 - Relationship Status	b-20-cf0c00-0	1135	Do you have a former legally-recognized spouse or partner that you have not reported on this form?	boolean			Affirmative Spouse or Partner. Any Other Former Legally-recognized Spouse or Partner.			
B	21 - Relatives	b-21-402e27-0	1140	Who are your relatives? (Check one. There will be an opportunity to input multiple entries. List your mother even if you already provided her name in Part A of this form. List all relatives even if deceased.)	dropdown						
B	21 - Relatives	b-21-1e8d86-0	1144	Last Name	text	Letter(s) Only		Relative Name & Details			
B	21 - Relatives	b-21-7ce5ff-0	1147	First Name	text	Letter(s) Only		Relative Name & Details			
B	21 - Relatives	b-21-ceea12-0	1150	Middle Name	text	Letter(s) Only|No Middle Name		Relative Name & Details			
B	21 - Relatives	b-21-1d3a64-0	1154	Suffix	dropdown	None		Relative Name & Details			
B	21 - Relatives	b-21-192072-0	1158	What is your relative’s date of birth?	mm/dd/yyyy	Estimated|I Don't Know		Relative Name & Details			
B	21 - Relatives	b-21-cbf0b6-0	1162	Was your relative born in the U.S.? (The U.S. is defined as the 50 U.S. states, the District of Columbia, and the U.S. territories.)	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	Relative Name & Details			
B	21 - Relatives	b-21-6c1506-0	1168	City	text			Affirmative Answer on Relatives U.S. Born			
B	21 - Relatives	b-21-44a5b0-0	1170	County Or County Equivalent	text			Affirmative Answer on Relatives U.S. Born			
B	21 - Relatives	b-21-1f6cad-0	1172	State or Territory	dropdown		STATE_OR_TERRITORY	Affirmative Answer on Relatives U.S. Born			
B	21 - Relatives	b-21-f7bf3d-0	1176	City	text			Relatives Not Born in the U.S.			
B	21 - Relatives	b-21-655a22-0	1178	Country	dropdown		COUNTRY	Relatives Not Born in the U.S.			
B	21 - Relatives	b-21-7e3b74-0	1181	Provide country(ies) of citizenship for this relative. (Select all that apply.)	dropdown			Relative Citizenship.			
B	21 - Relatives	b-21-1208fb-0	1184	Is this person deceased?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	Relative Deceased.			
B	21 - Relatives	b-21-86690b-0	1189	Has your relative ever used a different name?	boolean			Relative. Alive. Other Names			
B	21 - Relatives	b-21-fb4649-0	1194	Last Name	text	Letter(s) Only		Relative. Alive. Other Names Details			
B	21 - Relatives	b-21-1e3164-0	1197	First Name	text	Letter(s) Only		Relative. Alive. Other Names Details			
B	21 - Relatives	b-21-16f61f-0	1200	Middle Name	text	Letter(s) Only|No Middle Name		Relative. Alive. Other Names Details			
B	21 - Relatives	b-21-90ca01-0	1204	Suffix	dropdown			Relative. Alive. Other Names Details			
B	21 - Relatives	b-21-136b2e-0	1206	Which of the following best describes this name?	dropdown			Relative. Alive. Other Names Details			
B	21 - Relatives	b-21-1dd33c-0	1209	Please explain.	text			Relative. Alive. Selection of “Other” for Dropdown menu above.			
B	21 - Relatives	b-21-1a0f5e-0	1212	When did they use this name?	checkboxes	I Don't Know		Relative. Alive. Other Names Additional Questions.			
B	21 - Relatives	b-21-12fd03-0	1214	From (Month/Year)	month	Estimated		Relative. Alive. Other Names Additional Questions.			
B	21 - Relatives	b-21-10f509-0	1217	To (Month/Year)	month	Estimated|Present		Relative. Alive. Other Names Additional Questions.			
B	21 - Relatives	b-21-139999-0	1221	Do they have another name you need to report?	boolean			Relative. Alive. Other Names Additional Questions.			
B	21 - Relatives	b-21-14b3cf-0	1225	Does this relative live in the U.S?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	Relative. Alive. Residence Location.			
B	21 - Relatives	b-21-e397d6-0	1231	Street (include Apt #, Unit #, or Suite #, if applicable)	text			Relative. Alive. Residence Location In US			
B	21 - Relatives	b-21-16f786-0	1233	City	text			Relative. Alive. Residence Location In US			
B	21 - Relatives	b-21-7dce09-0	1235	State or Territory	dropdown		STATE_OR_TERRITORY	Relative. Alive. Residence Location In US			
B	21 - Relatives	b-21-16708e-0	1237	ZIP Code	text			Relative. Alive. Residence Location In US			
B	21 - Relatives	b-21-146445-0	1239	Is this a U.S. military installation?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	Relative. Alive. Residence Location In US			
B	21 - Relatives	b-21-8c2f86-0	1244	What is the name of the U.S. military installation?	text	I Don't Know		Relative. Alive. Residence Location in the U.S. on Military Installation.			
B	21 - Relatives	b-21-1e2a83-0	1250	City	text			Relative. Alive. Residence Location Not in the U.S. Location.			
B	21 - Relatives	b-21-9cc43e-0	1252	Country	dropdown		COUNTRY	Relative. Alive. Residence Location Not in the U.S. Location.			
B	21 - Relatives	b-21-caffbf-0	1254	Is this a U.S. military installation or U.S. diplomatic facility?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	Relative. Alive. Residence Location Not in the U.S. Location.			
B	21 - Relatives	b-21-70c465-0	1259	What is the name of the U.S. military installation or U.S. diplomatic facility?	text	Not Applicable (Text)		Relative. Alive. Residence Location not in the U.S. Affirmative for on a Military Installation.			
B	21 - Relatives	b-21-8711fc-0	1262	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text	I Don't Know		Relative. Alive. Residence Location not in the U.S. Affirmative for on a Military Installation.			
B	21 - Relatives	b-21-1a5c5e-0	1266	What is their citizenship status?	dropdown	I Don't Know		Relative. Alive. Citizenship Status.			
B	21 - Relatives	b-21-1b1ff2-0	1270	What document do they have verifying they are a U.S. citizen born abroad?	dropdown			Relative. Alive. Citizenship Status: U.S. Born Abroad. Document Type.			
B	21 - Relatives	b-21-1f3d6f-0	1273	What is the title of the form?	text			Relative. Alive. Citizenship Status: U.S. Born Abroad. Document Selection of “Other” in Dropdown Menu.			
B	21 - Relatives	b-21-a73e0a-0	1275	What is the document number on the form? (This is not the form number. The document number may be listed as a registration number, serial number, or other number distinct to the person.)	text	No Number|I Don't Know		Relative. Alive. Citizenship Status: U.S. Born Abroad. Document Selection of “Other” in Dropdown Menu.			
B	21 - Relatives	b-21-96d94a-0	1280	What is the serial number on the document? (This is typically the number in the top right-hand corner of the document (it is often in red ink).)	text	No Number|I Don't Know		Relative. Alive. Citizenship Status: U.S. Born Abroad. Document Selection (FS-240, DS-1350, FS-545, N-560, N-561) Questions.			
B	21 - Relatives	b-21-8f4410-0	1285	What is the expiration date of this document?	mm/dd/yyyy	Not Applicable|I Don't Know		Relative. Alive. Citizenship Status: U.S. Born Abroad. Document Expiration.			
B	21 - Relatives	b-21-e66312-0	1290	What document do they have proving they are a naturalized U.S. citizen?	dropdown			Relative. Alive. Citizenship Status: Naturalized. Document Type.			
B	21 - Relatives	b-21-15c0cb-0	1293	What is the title of the form?	text			Relative. Alive. Citizenship Status: Naturalized. Document Type Selection of “Other” in Dropdown.			
B	21 - Relatives	b-21-1fdd11-0	1295	What is the document number on the form? (This is not the form number. The document number may be listed as a registration number, serial number, or other number distinct to the person.)	text	No Number|I Don't Know		Relative. Alive. Citizenship Status: Naturalized. Document Type Selection of “Other” in Dropdown.			
B	21 - Relatives	b-21-1ff40a-0	1300	What is their U.S. alien registration number?	text	I Don't Know		Relative. Alive. Citizenship Status: Naturalized. Naturalized Document Information for Selection of N-550 or N-570 Document.			
B	21 - Relatives	b-21-1ccd19-0	1304	What is their Naturalization Certificate Number/ Naturalization Number?	text	I Don't Know		Relative. Alive. Citizenship Status: Naturalized. Naturalized Document Information for Selection of N-550 or N-570 Document.			
B	21 - Relatives	b-21-9dbca5-0	1308	What is the name of the court that issued the Certificate of Naturalization (N-550 or N-570)? (Do not use acronyms or abbreviations.)	text	I Don't Know		Relative. Alive. Citizenship Status: Naturalized. Naturalized Document Information for Selection of N-550 or N-570 Document.			
B	21 - Relatives	b-21-16f237-0	1312	Street (include Apt #, Unit #, or Suite #, if applicable)	text			Relative. Alive. Citizenship Status: Naturalized. Naturalized Document Information for Selection of N-550 or N-570 Document.			
B	21 - Relatives	b-21-1a81e1-0	1314	City	text			Relative. Alive. Citizenship Status: Naturalized. Naturalized Document Information for Selection of N-550 or N-570 Document.			
B	21 - Relatives	b-21-1de961-0	1316	State or Territory	dropdown		STATE_OR_TERRITORY	Relative. Alive. Citizenship Status: Naturalized. Naturalized Document Information for Selection of N-550 or N-570 Document.			
B	21 - Relatives	b-21-2eca87-0	1318	ZIP Code	text			Relative. Alive. Citizenship Status: Naturalized. Naturalized Document Information for Selection of N-550 or N-570 Document.			
B	21 - Relatives	b-21-34373f-0	1321	What is their U.S. alien registration number?	text	I Don't Know		Relative. Alive. Citizenship Status: Naturalized. Naturalized Document Information for Selection of Naturalized Document I-551 or Machine Readable Immigrant Visa			
B	21 - Relatives	b-21-a97af4-0	1326	What is the expiration date of this document?	mm/dd/yyyy	Estimated|Not Applicable|I Don't Know		Relative. Alive. Citizenship Status: Naturalized. Document Expiration.			
B	21 - Relatives	b-21-30acf4-0	1332	What document do they have proving they are a derived U.S. citizen?	dropdown			Relative Derived U.S. Citizenship Documentation.			
B	21 - Relatives	b-21-b8372d-0	1335	What is the title of the form?	text			Relative. Alive. Citizenship Status: Derived U.S. Citizenship Selection of “Other” Under Documentation Dropdown.			
B	21 - Relatives	b-21-da95a5-0	1337	What is the document number on the form? (This is not the form number. The document number may be listed as a registration number, serial number, or other number distinct to the person.)	text	No Number|I Don't Know		Relative. Alive. Citizenship Status: Derived U.S. Citizenship Selection of “Other” Under Documentation Dropdown.			
B	21 - Relatives	b-21-1aaf16-0	1342	What is their U.S. alien registration number?	text	I Don't Know		Relative. Alive. Citizenship Status: Derived U.S. Citizenship Documents N-560, N-561.			
B	21 - Relatives	b-21-155375-0	1346	What is their Citizenship Certificate Number/Citizenship Number?	text	I Don't Know		Relative. Alive. Citizenship Status: Derived U.S. Citizenship Documents N-560, N-561.			
B	21 - Relatives	b-21-75e1b8-0	1351	What is their U.S. alien registration number?	text	I Don't Know		Relative. Alive. Citizenship Status: Derived U.S. Citizenship Document I-551.			
B	21 - Relatives	b-21-2e88c5-0	1355	What is the expiration date of this document?	mm/dd/yyyy	Estimated|Not Applicable|I Don't Know		Relative. Alive. Citizenship Status: Derived U.S. Citizenship Document I-551.			
B	21 - Relatives	b-21-d9c1cb-0	1361	What is their residence status?	dropdown	I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S.			
B	21 - Relatives	b-21-b2c8bb-0	1365	Please explain.	text			Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Residency Status Selection of “Other” Explanation.			
B	21 - Relatives	b-21-1bfc32-0	1368	What document do they have proving they are authorized to be in the U.S.?	dropdown			Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Authorization Document Type.			
B	21 - Relatives	b-21-467508-0	1371	What is the title of the form?	text			Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Authorization Document Type Selection of “Other” in Dropdown.			
B	21 - Relatives	b-21-558578-0	1373	What is the document number on the form? (This is not the form number. The document number may be listed as a registration number, serial number, or other number distinct to the person.)	text	No Number|I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Authorization Document Type Selection of “Other” in Dropdown.			
B	21 - Relatives	b-21-1cbae5-0	1378	What is their Alien Registration Number?	text	I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Authorization Document Type Selection of Documents I-551, I-766, or Machine Readable Immigrant Visa.			
B	21 - Relatives	b-21-17e1aa-0	1383	What is the document number?	text	I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Authorization Document Type Selection of Document I-94.			
B	21 - Relatives	b-21-1bd176-0	1388	What is the document number?	text	I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Authorization Document Type Selection of U.S. Visa Card Document.			
B	21 - Relatives	b-21-a7ab22-0	1393	What is the document number?	text	I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Authorization Document Type Selection of Document I-20.			
B	21 - Relatives	b-21-10cdcd-0	1398	What is the document number?	text	I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Authorization Document Type Selection of Document DS-2019.			
B	21 - Relatives	b-21-49bb9f-0	1403	What is the expiration date of this document?	mm/dd/yyyy	Estimated|Not Applicable|I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Resident of the U.S. Authorization Document Expiration Date.			
B	21 - Relatives	b-21-19c9c9-0	1409	Have you ever been in contact with this relative?	boolean			Relative Alive. Citizenship Status: Not a U.S. Citizen. Additional Question. Any Contact.			
B	21 - Relatives	b-21-137db5-0	1413	When was your first contact with this relative?	month	Estimated		Relative Alive. Citizenship Status: Not a U.S. Citizen. Contact with Non-U.S. Citizen Relative Information.			
B	21 - Relatives	b-21-b8a5ed-0	1416	When was your last contact with this relative?	month	Estimated		Relative Alive. Citizenship Status: Not a U.S. Citizen. Contact with Non-U.S. Citizen Relative Information.			
B	21 - Relatives	b-21-ac7574-0	1419	What methods do you and this relative use to contact one another? (Select all that apply.)	dropdown			Relative Alive. Citizenship Status: Not a U.S. Citizen. Contact with Non-U.S. Citizen Relative Information.			
B	21 - Relatives	b-21-8a37e1-0	1422	Please explain.	text			Relative Alive. Citizenship Status: Not a U.S. Citizen. Contact with Non-U.S. Citizen Relative Information. Contact Method Selection of “Other” in Dropdown Menu.			
B	21 - Relatives	b-21-d7a23c-0	1425	How often are you in contact with this relative?	dropdown			Relative Alive. Citizenship Status: Not a U.S. Citizen. Contact with Non-U.S. Citizen Relative Information. Frequency of Contact.			
B	21 - Relatives	b-21-1b5d59-0	1428	Please explain.	text			Relative Alive. Citizenship Status: Not a U.S. Citizen. Contact with Non-U.S. Citizen Relative Information. Frequency of Contact Selection of “Other” in Dropdown Menu Explanation.			
B	21 - Relatives	b-21-1b84d8-0	1431	Who does your relative work for? (If your relative is unemployed, then provide the name of their most recent employer).	text	Never Worked|I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Additional Questions.			
B	21 - Relatives	b-21-1d99d5-0	1435	If known, what is your relative’s occupation?	text			Relative Alive. Citizenship Status: Not a U.S. Citizen. Additional Questions.			
B	21 - Relatives	b-21-193212-0	1437	Is your relative's employer located in the U.S.?	text	Not Applicable|I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen. Additional Questions.			
B	21 - Relatives	b-21-2cb6bd-0	1443	Street (include Apt #, Unit #, or Suite #, if applicable)	text			Relative Alive. Citizenship Status: Not a U.S. Citizen with Employer Located in the U.S. Address.			
B	21 - Relatives	b-21-8b7a5e-0	1445	City	text			Relative Alive. Citizenship Status: Not a U.S. Citizen with Employer Located in the U.S. Address.			
B	21 - Relatives	b-21-c1129a-0	1447	State or Territory	dropdown		STATE_OR_TERRITORY	Relative Alive. Citizenship Status: Not a U.S. Citizen with Employer Located in the U.S. Address.			
B	21 - Relatives	b-21-b5f31c-0	1449	ZIP Code	text			Relative Alive. Citizenship Status: Not a U.S. Citizen with Employer Located in the U.S. Address.			
B	21 - Relatives	b-21-fd5525-0	1451	Is this a U.S. military installation?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	Relative Alive. Citizenship Status: Not a U.S. Citizen with Employer Located in the U.S. Address.			
B	21 - Relatives	b-21-4bfe6c-0	1456	What is the name of the U.S. military installation?	text	I Don't Know		Relative Alive. Citizenship Status: Not a U.S. Citizen with Employer Located in the U.S. Address on Military Installation.			
B	21 - Relatives	b-21-a9fb1c-0	1461	City	text			Relative Alive. Citizenship Status: Not a U.S. Citizen with Employer Not Located in the U.S. Location.			
B	21 - Relatives	b-21-b3e06c-0	1463	Country	dropdown		COUNTRY	Relative Alive. Citizenship Status: Not a U.S. Citizen with Employer Not Located in the U.S. Location.			
B	21 - Relatives	b-21-965021-0	1465	Is this a U.S. military installation or U.S. diplomatic facility?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	Relative Alive. Citizenship Status: Not a U.S. Citizen with Employer Not Located in the U.S. Location.			
B	21 - Relatives	b-21-1cb1a3-0	1470	What is the name of the U.S. military installation or U.S. diplomatic facility?	text	I Don't Know|Not Applicable		Affirmative Answer for Relative. Alive. Non-Citizen with Employer Address not in US and on Military Installation.			
B	21 - Relatives	b-21-149d06-0	1474	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text	I Don't Know		Affirmative Answer for Relative. Alive. Non-Citizen with Employer Address not in US and on Military Installation.			
B	21 - Relatives	b-21-1e7707-0	1478	Is this relative affiliated with a foreign (non-U.S.) government, military, security service, defense industry, movement, or intelligence service?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	Affirmative Answer for Relative. Alive. Foreign Relative Government Relationship Question.			
B	21 - Relatives	b-21-11c5bb-0	1483	What is your relative’s relationship with this foreign (non-U.S.) government, military, security, defense industry, movement, or intelligence service?	text	I Don't Know		Affirmative Answer for Relative. Alive. Affirmative Answer Foreign Government Relationship.			
B	21 - Relatives	b-21-66a41e-0	1487	Do you have another relative to report? (You must list all relatives even if deceased.)	boolean			Affirmative Answer for Another Relative.			
B	22 - Foreign Travel	b-22-a1348b-0	1497	Have you traveled to a foreign country in the past five years? (Do not list travel where you were on U.S. government or military orders. Do list personal trips taken in conjunction with work performed while on U.S. government or military orders.)	boolean						
B	22 - Foreign Travel	b-22-ca2ef3-0	1501	Which foreign country did you travel to?	dropdown			Affirmative Answer for Foreign Travel. Travel Summary Questions.			
B	22 - Foreign Travel	b-22-ffb177-0	1504	From	month	Estimated		Affirmative Answer for Foreign Travel. Travel Summary Questions.			
B	22 - Foreign Travel	b-22-110dc4-0	1507	To	month	Estimated|Present		Affirmative Answer for Foreign Travel. Travel Summary Questions.			
B	22 - Foreign Travel	b-22-176514-0	1511	How long was this trip?	dropdown			Affirmative Answer for Foreign Travel. Travel Summary Questions.			
B	22 - Foreign Travel	b-22-6f5f22-0	1514	Why did you travel to this country? (Select all that apply.)	dropdown			Affirmative Answer for Foreign Travel. Reason for Travel.			
B	22 - Foreign Travel	b-22-1c1e9b-0	1517	Please explain.	text			Affirmative Answer for Foreign Travel. Reason for Travel. Selection of “Other” in Dropdown Menu. Explanation.			
B	22 - Foreign Travel	b-22-8bd5f3-0	1520	While traveling to, from, or within this country, were you questioned, searched, or otherwise detained by customs, security officials, or any other entity? (This does not include those conducted as part of the normal customs' process.)	boolean			Affirmative Answer for Foreign Travel. Questioned/Searched/Detained Question.			
B	22 - Foreign Travel	b-22-8934e1-0	1524	Please explain.	text			Affirmative Answer for Foreign Travel. Branch Auto Populate Affirmative Answer for Questioned/Searched/Detained. Explanation.			
B	22 - Foreign Travel	b-22-2773ac-0	1527	While traveling to, from, or within this country, did you have any encounters with the police?	boolean			Affirmative Answer for Foreign Travel. Police Interaction Question.			
B	22 - Foreign Travel	b-22-1827aa-0	1531	Please explain.	text			Affirmative Answer for Foreign Travel. Affirmative Answer Police Interaction. Explanation.			
B	22 - Foreign Travel	b-22-15f404-0	1534	While traveling to, from, or within this country, did you have contact with any person who you know or suspect is involved or associated with a foreign military, intelligence service, diplomatic service, security service, militia, other defense force, government agency?	boolean			Affirmative Answer for Foreign Travel. Contact with Foreign Intelligence Personnel Question While Traveling.			
B	22 - Foreign Travel	b-22-1e5118-0	1538	Please explain.	text			Affirmative Answer for Foreign Travel. Affirmative Answer to Contact with Foreign Intelligence Personnel While Traveling. Explanation.			
B	22 - Foreign Travel	b-22-18fbec-0	1541	While traveling to, from, or within this country, did you have any incidents that were a potential security concern or considered suspicious activity, such as someone following you?	boolean			Affirmative Answer for Foreign Travel. Potential Security Concerns Question While Traveling.			
B	22 - Foreign Travel	b-22-18caf8-0	1545	Please explain.	text			Affirmative Answer for Foreign Travel. Affirmative Answer to Potential Security Concerns Question While Traveling.			
B	22 - Foreign Travel	b-22-3e66b5-0	1548	While traveling to, from, or within this country, did you have contact with anyone who exhibited excessive knowledge of, or had undue interest in, you or your work?	boolean			Affirmative Answer for Foreign Travel. Contact with Person with Interest on Individual’s Work.			
B	22 - Foreign Travel	b-22-10d2d7-0	1552	Please explain.	text			Affirmative Answer to Contact with Person with Interest on Individual’s Work Interest. Explanation.			
B	22 - Foreign Travel	b-22-bcf6ef-0	1555	While traveling to or within this country, were you contacted by, or in contact with anyone attempting to obtain classified information or unclassified, sensitive information?	boolean			Affirmative Answer for Foreign Travel. Attempt to Gain Access to Classified Information Question.			
B	22 - Foreign Travel	b-22-d69eb8-0	1559	Please explain.	text			Affirmative Answer for Foreign Travel. Affirmative Answer for Attempt to Gain Access to Classified Information Question. Explanation.			
B	22 - Foreign Travel	b-22-a28376-0	1562	While traveling to, from, or within this country, were you threatened, coerced, or pressured in any way to cooperate with a foreign government official (such as from a foreign military, intelligence service, diplomatic service, security service, a militia, other defense forces)?	boolean			Affirmative Answer for Foreign Travel. Contact with Person Who Threatened, Coerced or Pressured Cooperation with Foreign Government/Office.			
B	22 - Foreign Travel	b-22-12e342-0	1566	Please explain.	text			Affirmative Answer for Foreign Travel. Affirmative Answer to Contact with Person Who Threatened, Coerced or Pressured Cooperation with Foreign Government/Office. Explanation.			
B	22 - Foreign Travel	b-22-1a0482-0	1569	Do you have another foreign country that you traveled to in the past five years to report? (Do not list travel where you were on U.S. government or military orders. Do list personal trips taken in conjunction with work performed while on U.S. government or military orders.)	boolean			Affirmative Answer for Foreign Travel. Additional Travel.			
B	23 - Financial Record	b-23-8c153d-0	1578	Have you filed for bankruptcy in the past five years?	boolean						
B	23 - Financial Record	b-23-149bf2-0	1582	Which chapter of the U.S. Bankruptcy Code did you file under?	dropdown			Affirmative Answer for Bankruptcy in Past Five Years.			
B	23 - Financial Record	b-23-1a6863-0	1583	Was the bankruptcy filed jointly with another individual?	boolean			Affirmative Answer for Bankruptcy in Past Five Years.			
